textid	target	model	tokenizer	predicted	prob
359	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8756090402603149
360	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8993453979492188
361	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8964420557022095
362	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9366922974586487
363	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5028595328330994
364	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9769960045814514
365	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9412134289741516
366	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6717678308486938
367	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9470835328102112
368	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9329221844673157
369	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9417452216148376
370	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9255523681640625
371	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8639994859695435
372	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5752319693565369
373	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8747623562812805
374	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9334968328475952
375	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9691535234451294
376	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9082697033882141
377	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7582933306694031
378	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8721258044242859
379	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9306809306144714
380	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.728533923625946
381	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8192910552024841
382	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8960868120193481
383	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7737063765525818
384	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9262298345565796
385	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7674614191055298
386	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8286271095275879
387	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7501881122589111
388	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9363368153572083
389	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9679325819015503
390	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9179707765579224
391	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9403994679450989
392	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8958389163017273
393	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9026569724082947
394	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8602409958839417
395	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9395164251327515
396	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9303730130195618
397	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9540712833404541
398	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8367737531661987
399	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.638320803642273
400	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7896646857261658
401	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8289768099784851
402	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9452312588691711
403	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.953230082988739
404	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5357778072357178
405	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.785317599773407
406	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8145003318786621
407	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9814990162849426
408	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7788090705871582
409	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7299160361289978
410	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9382211565971375
411	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9154762625694275
412	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9019092917442322
413	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9348498582839966
414	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8816729784011841
415	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6092978715896606
416	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5870424509048462
417	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9538872838020325
418	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7752170562744141
419	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9707891941070557
420	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8771934509277344
421	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9270064830780029
422	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8799249529838562
423	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8987582921981812
424	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9660797715187073
425	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9871325492858887
426	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9866337776184082
427	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7406367063522339
428	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8123349547386169
429	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7395341396331787
430	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.958032488822937
431	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8687539100646973
432	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9186670780181885
433	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.617423951625824
434	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9058374166488647
435	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9221289157867432
436	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.805486261844635
437	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7568032145500183
438	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7249511480331421
439	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9531431198120117
440	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8629584908485413
441	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9038069248199463
442	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9606439471244812
443	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9406463503837585
444	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9513041973114014
445	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7589234113693237
446	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7519193887710571
447	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.666126549243927
448	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7869213819503784
449	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9238443970680237
450	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6630165576934814
451	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.6108312010765076
452	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8472153544425964
453	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8276527523994446
454	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7675395011901855
455	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8629891872406006
456	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7100419402122498
457	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8670740127563477
458	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5300512313842773
459	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6482736468315125
460	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8359883427619934
461	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.6256182193756104
462	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9378169775009155
463	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6400936841964722
464	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8664312362670898
465	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.6964647173881531
466	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7414528727531433
467	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7144261002540588
468	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9573945999145508
469	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9646665453910828
470	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.551234781742096
471	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9096691608428955
472	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6459760069847107
473	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5404055714607239
474	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8637551069259644
475	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8928562998771667
476	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5458431243896484
477	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.674268364906311
478	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5253640413284302
479	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7352749705314636
480	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9125325679779053
481	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6882510781288147
482	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8734235763549805
483	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8819217681884766
484	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7243717908859253
485	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7423614859580994
486	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9915976524353027
487	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7575002908706665
488	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9282453656196594
489	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9559564590454102
490	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9284785985946655
491	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.976047933101654
492	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7630861401557922
493	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8306213021278381
494	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.890134334564209
495	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8420183062553406
496	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6834635734558105
497	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8974851369857788
498	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5084707736968994
499	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9109801650047302
500	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9481986165046692
501	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8995554447174072
502	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5378838777542114
503	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8637838959693909
504	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7016958594322205
505	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6534815430641174
506	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.939086377620697
507	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7937331795692444
508	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6577540040016174
509	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.867261528968811
510	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5698369741439819
511	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7802067399024963
512	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6238468885421753
513	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7495813369750977
514	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7614070773124695
515	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8982884287834167
516	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7644495368003845
517	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8651630282402039
518	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8610817193984985
519	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9475628137588501
520	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8413234949111938
521	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6594193577766418
522	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5407074689865112
523	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6258713006973267
524	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.681746780872345
525	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6738588809967041
526	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.7823055982589722
527	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.885070264339447
528	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8305279612541199
529	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8961504697799683
530	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8940869569778442
531	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8821461200714111
532	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7477328777313232
533	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8852972984313965
534	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9329895377159119
535	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9021232724189758
536	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8176366090774536
537	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8261206746101379
538	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9097814559936523
539	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.689066469669342
540	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8127220273017883
541	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7097594738006592
542	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9439263939857483
543	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9189518690109253
544	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9565916657447815
545	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.875469446182251
546	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8226712942123413
547	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.843320906162262
548	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8226712942123413
549	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9048647284507751
550	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6243325471878052
551	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8948383331298828
552	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7458381056785583
553	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8701344728469849
554	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9390405416488647
555	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8342719078063965
556	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8490339517593384
557	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8615200519561768
558	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9657812714576721
559	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9447221159934998
560	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8988111615180969
561	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9732239842414856
562	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8183162808418274
563	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7710486054420471
564	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5871400833129883
565	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9400604367256165
566	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8325185179710388
567	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8791543841362
568	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8785760402679443
569	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9562744498252869
570	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8809895515441895
571	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9306865930557251
572	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.863624095916748
573	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8517140746116638
574	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8802916407585144
575	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9216085076332092
576	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9134109616279602
577	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8782470226287842
578	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.91923987865448
579	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9233264327049255
580	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8581227660179138
581	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.905979573726654
582	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9381049871444702
583	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9118859171867371
584	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9659889936447144
585	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9599499702453613
586	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9381319284439087
587	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.887310802936554
588	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6435755491256714
589	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8160011768341064
590	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.887310802936554
591	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9693335890769958
592	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9723024964332581
593	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9184131026268005
594	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9553126692771912
595	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8985994458198547
596	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8754763603210449
597	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8618376851081848
598	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8510927557945251
599	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8397390246391296
600	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9607832431793213
601	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8819624781608582
602	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9597423672676086
603	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8438076972961426
604	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8656362891197205
605	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9050811529159546
606	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9534655213356018
607	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8855119347572327
608	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.858366847038269
609	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7582857608795166
610	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8751111626625061
611	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7131962180137634
612	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8951420783996582
613	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9516921043395996
614	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5599541664123535
615	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.723578929901123
616	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.777553915977478
617	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.6422620415687561
618	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7340183258056641
619	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5775434374809265
620	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7837668657302856
621	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.7746455669403076
622	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8179639577865601
623	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5659052729606628
624	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9161622524261475
625	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.55162513256073
626	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6728026270866394
627	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9103183150291443
628	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9214804768562317
629	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.943759024143219
630	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9507554769515991
631	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8483980894088745
632	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9722719788551331
633	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6361031532287598
634	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9376410841941833
635	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8112707734107971
636	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9698071479797363
637	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.674436092376709
638	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7518962025642395
639	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8780439496040344
640	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8636929988861084
641	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8863869309425354
642	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7881296277046204
643	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8815867304801941
644	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7573559880256653
645	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7363662719726562
646	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.569442093372345
647	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8327690958976746
648	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8417032361030579
649	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8517051935195923
650	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.864501416683197
651	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8986400365829468
652	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7591526508331299
653	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5966941118240356
654	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9360924363136292
655	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7272285223007202
656	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7295477390289307
657	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6498836278915405
658	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8678554892539978
659	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5689942240715027
660	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9003355503082275
661	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5883470773696899
662	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7761058807373047
663	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9273844957351685
664	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6071617007255554
665	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8848989009857178
666	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.740403950214386
667	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8736646175384521
668	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8294339776039124
669	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9111734628677368
670	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8832794427871704
671	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7285110354423523
672	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.859842836856842
673	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7635744214057922
674	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7886989116668701
675	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7988993525505066
676	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.920678973197937
677	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7383553385734558
678	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7951486110687256
679	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8981527090072632
680	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9336389899253845
681	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8993003368377686
682	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5700457692146301
683	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9619750380516052
684	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8506763577461243
685	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7454953789710999
686	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6257556080818176
687	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8509059548377991
688	1	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5317001342773438
689	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9072414040565491
690	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9158759713172913
691	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6920498013496399
692	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.817368745803833
693	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6904747486114502
694	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5929840803146362
695	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.694446861743927
696	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5804722309112549
697	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.5127806067466736
698	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8911388516426086
699	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7960983514785767
700	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8391584753990173
701	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8525941371917725
702	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7438885569572449
703	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6869998574256897
704	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8795062303543091
705	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.7048219442367554
706	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8568057417869568
707	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8407936096191406
708	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.58038729429245
709	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.548345685005188
710	0	midterm/gpt2model3	midterm/gpt2model3	Negative	0.5580139756202698
711	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.6380665898323059
712	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8941970467567444
713	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8995974659919739
714	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.9057261943817139
715	0	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7508339881896973
716	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.7975266575813293
717	1	midterm/gpt2model3	midterm/gpt2model3	Positive	0.8645983338356018
